gvkey,conm,fyear,xrd,ni,at,sale,siccd,dlc,dltt
039751,FLUENCE ENERGY INC,2022,60.142,-104.485,1745.654,1198.603,3690,1.732,1.011
039752,MONEYLION INC,2022,,-189.066,596.342,340.745,6141,0.0,241.629
039753,MINERVA SURGICAL INC,2022,5.443,-34.112,68.9,50.294,3841,2.249,37.441
039755,CANTON STRATEGIC HOLDING INC,2022,2.278,-8.473,6.689,0.0,2836,0.0,0.0
039756,PORTILLO'S INC,2022,0.0,10.851,1280.083,587.104,5812,9.004,514.591
039774,VENTYX BIOSCIENCES INC,2022,87.738,-108.426,371.4,0.0,2834,0.412,1.146
039783,BENSON HILL INC,2022,47.5,-127.905,500.92,381.233,100,5.924,181.713
039784,VELO3D INC,2022,46.266,10.02,225.114,80.757,3555,5.221,17.628
039785,SHAPEWAYS HOLDINGS INC,2022,10.409,-20.221,79.528,33.157,2750,0.719,1.715
039787,CONSENSUS CLOUD SOLUTION INC,2022,10.018,72.714,633.899,362.422,7370,2.793,807.742
039789,MULTISENSOR AI HOLDINGS INC,2022,,-13.29,17.461,7.268,3823,2.053,18.571
039800,IONQ INC,2022,43.978,-48.511,597.992,11.131,3571,0.591,3.459
039801,ABVC BIOPHARMA INC,2022,2.693,-16.423,9.855,0.97,2836,2.623,0.791
039804,KORE GROUP HOLDINGS INC,2022,,-106.2,688.736,268.447,4812,7.271,423.32
039805,ARTERIS INC,2022,41.167,-27.387,115.516,50.378,7372,2.163,1.457
039806,XILIO THERAPEUTICS INC,2022,59.201,-88.222,139.165,0.0,2836,7.667,12.399
060953,GREAT AMERICAN BANCORP INC,2022,,1.098,218.874,9.039,6035,0.0,0.0
039810,INFORMATICA INC,2022,318.769,-53.675,4970.899,1505.118,7370,36.264,1876.938
039811,RIVIAN AUTOMOTIVE INC,2022,1944.0,-6752.0,17876.0,1658.0,3711,68.0,1542.0
039818,UDEMY INC,2022,104.556,-153.875,737.568,629.097,7370,7.002,6.545
039819,RENT THE RUNWAY INC,2022,,-138.7,336.2,296.4,7200,4.4,310.8
039820,ARHAUS INC,2022,0.0,136.634,931.792,1228.928,5712,40.275,341.706
039821,BLUEJAY DIAGNOSTICS INC,2022,4.152,-9.297,13.521,0.249,3841,0.173,0.34
039823,SOLO BRANDS INC,2022,1.1,-4.945,862.347,517.627,3949,11.889,137.516
039830,AIRSCULPT TECHNOLO INC,2022,,-14.679,200.759,168.794,8000,6.481,101.165
039831,HIRERIGHT HOLDING CORP,2022,,144.574,1605.747,806.668,7361,13.859,693.261
039835,STRAN & COMPANY INC,2022,,-0.778,56.626,58.953,7311,0.487,0.46
039838,KIDPIK CORP,2022,,-7.615,16.148,16.478,5961,2.489,1.061
039839,NUVECTIS PHARMA INC,2022,13.227,-19.085,20.405,0.0,2836,0.0,0.0
039850,SCIENCE 37 HOLDINGS INC,2022,,-50.988,126.448,70.147,8731,0.606,0.716
039860,SONENDO INC,2022,16.776,-57.05,137.285,41.656,3843,1.148,38.024
039861,CLAROS MORTGAGE TRUST INC,2022,0.0,112.064,8241.513,536.623,6798,3966.859,1697.092
039863,ONCONETIX INC,2022,4.13,-13.42,26.31,0.0,2836,0.0,0.0
039867,NERDWALLET INC,2022,77.6,-10.2,425.7,538.9,7370,3.1,9.6
039868,VAXXINITY INC,2022,47.627,-75.222,106.399,0.0,2836,1.504,13.045
039869,ENTRADA THERAPUTIS INC,2022,66.609,-94.616,252.056,0.0,2836,8.406,17.53
039872,AURA BIOSCIENCES INC,2022,42.238,-58.763,223.935,0.0,2836,2.963,17.895
039874,LOOP MEDIA INC,2022,,-29.479,31.948,30.833,7830,0.076,7.101
039875,ESS TECH INC,2022,71.979,-77.969,173.553,0.894,3690,3.021,2.85
039877,THE REAL GOOD FOOD CO INC,2022,4.8,-10.983,131.439,141.588,2030,5.135,103.61
039882,LULU'S FASHION LOUN HOLD INC,2022,0.0,3.725,167.204,439.652,5961,4.456,54.042
039895,EXPENSIFY INC,2022,13.692,-27.009,210.241,169.495,7370,16.351,51.434
039899,IO BIOTECH INC,2022,46.986,-71.458,151.805,0.0,2836,0.515,2.275
039902,THIRD COAST BANCSHARES INC,2022,,18.659,3773.148,161.169,6020,2.516,126.916
039907,2SEVENTY BIO INC,2022,248.735,-254.153,656.665,91.496,2836,11.164,259.008
039909,BAKKT INC,2022,,-578.105,455.502,54.567,6200,3.014,23.402
039910,BACKBLAZE INC,2022,33.107,-51.398,152.458,85.155,7370,22.206,24.825
039913,KINDERCARE LEARNG COMPNI INC,2022,,219.169,3664.95,2163.813,8351,153.408,2704.716
039914,WEAVE COMMUNICATI INC,2022,30.714,-49.738,208.349,142.117,7370,20.654,52.911
039916,BRIGHTSPRING HEALTH SVCS INC,2022,,-53.907,5441.138,7720.56,8082,111.843,3569.214
039926,CARDIO DIAGNOSTICS HOLDI INC,2022,0.04,-4.661,6.249,0.001,2835,0.849,0.0
039931,NAVITAS SEMICONDUCTOR CORP,2022,50.318,73.913,425.262,37.943,3674,1.305,5.263
039935,MIRION TECHNOLOGIES INC,2022,30.3,-276.9,2738.7,717.8,3829,14.2,835.9
039941,JOURNEY MEDICAL CORPO,2022,10.943,-29.628,105.16,73.669,2834,5.275,21.346
039942,BRAZE INC,2022,97.293,-138.966,705.406,355.426,7370,10.695,40.59
039951,SAB BIOTHERAPEUTICS INC,2022,36.439,-18.741,50.905,23.904,2836,1.397,4.533
039961,SWEETGREEN INC,2022,2.0,-190.441,908.935,470.105,5812,29.642,271.097
039963,KYNDRYL HOLDINGS INC,2022,79.0,-1374.0,11464.0,17026.0,7370,426.0,3818.0
039964,CHICAGO ATLANTIC REA E F INC,2022,0.0,32.292,343.271,51.472,6798,58.0,0.0
039992,NEXTNAV INC,2022,17.059,-40.116,123.788,3.926,7370,2.532,5.29
039994,BETTER THERAPEUTICS INC,2022,16.44,-39.76,22.943,0.0,7372,4.532,10.348
040015,SPORTS ENTERTMT GMG GBL CORP,2022,,-60.003,79.38,6.779,7990,3.756,0.0
040016,EDIBLE GARDEN AG INC,2022,,-12.453,6.965,11.552,100,2.134,4.316
040092,ARCHER AVIATION INC,2022,171.5,-317.3,573.8,0.0,4522,13.0,9.2
040108,PERIMETER SOLUTIONS INC,2022,,91.758,2456.616,360.505,2810,3.541,680.764
040116,BOLLINGER INNOVATIONS INC,2022,21.651,-739.533,302.594,0.0,3711,5.284,8.524
040236,TENON MEDICAL INC,2022,2.828,-18.917,11.089,0.691,3842,0.228,0.683
040248,ORION OFFICE REIT INC,2022,0.0,-97.494,1571.073,207.817,6798,173.815,362.859
040249,VOLATO GROUP INC,2022,,-9.367,30.257,96.706,9995,24.334,5.461
040261,DIRECT DIGITAL HOLDINGS INC,2022,,4.167,58.126,89.36,7311,0.747,23.809
040292,SAMSARA INC,2022,187.405,-247.422,1617.008,652.545,7370,22.047,100.873
040305,SIDUS SPACE INC,2022,,-12.84,10.298,7.293,3760,1.798,0.063
040306,PROFRAC HOLDING CORP,2022,,165.1,2933.6,2425.6,1389,163.6,878.8
040307,VIGIL NEUROSCIENCE INC,2022,47.444,-68.305,200.393,0.0,2836,0.176,0.0
040323,MOLEKULE GROUP INC,2022,1.955,-6.169,29.159,0.227,3564,0.114,1.521
040336,PHOENIX MOTOR INC,2022,,-12.705,20.443,4.33,3711,0.722,3.372
040353,RUNWAY GROWTH FINANCE CORP,2022,,32.25,1141.766,108.552,6797,0.0,548.957
040383,CRESCENT ENERGY CO,2022,,96.674,6019.849,3057.065,1311,3.341,1254.97
040404,INTELLIGENT HOTEL GROUP LTD,2022,,-0.074,0.391,0.118,5961,0.04,0.039
040413,TERAWULF INC,2022,,-90.791,317.687,15.033,7370,57.513,73.914
040414,INNOVATIVE EYEWEAR INC,2022,0.525,-5.682,4.69,0.66,3851,0.061,0.0
040417,DOUGLAS ELLIMAN INC,2022,,-5.622,550.402,1153.177,6531,22.328,120.508
040428,AMAZE HOLDINGS INC,2022,,-15.203,8.586,2.859,2084,0.0,0.0
040460,PERASO INC,2022,19.768,-32.398,22.486,14.868,3674,0.687,0.47
040470,AMYLYX PHARMACEUTICALS INC,2022,93.45,-198.375,391.453,22.23,2834,2.04,4.237
040486,DIH HOLDING US INC,2022,6.919,-1.014,31.779,54.059,3845,1.005,18.922
040492,SMART FOR LIFE INC,2022,,-29.978,29.147,17.766,2834,6.92,16.365
040494,MOBILE GLOBAL ESPORTS INC,2022,,-1.287,9.257,0.0,7900,0.109,0.038
040499,FORZA X1 INC,2022,0.957,-3.63,14.222,0.0,3730,0.256,0.069
040501,SAVERS VALUE VILLAGE INC,2022,0.0,84.72,1707.815,1437.229,5900,130.088,1132.541
040534,HEARTCORE ENTERPRISES INC,2022,0.641,-6.677,12.139,8.818,7370,1.009,3.545
040535,TPG INC,2022,,92.426,7941.738,2002.887,6200,0.0,592.453
040536,NEXALIN TECHNOLOGY INC,2022,0.511,-1.698,7.432,1.321,3845,0.751,0.004
040552,REBORN COFFEE INC,2022,0.0,-3.555,8.458,3.241,5812,0.746,3.105
040558,1606 CORP,2022,,-0.54,0.232,0.014,5961,0.799,0.0
040560,EXCELERATE ENERGY INC,2022,,26.273,2866.822,2472.973,,82.99,632.895
040610,ARCELLX INC,2022,149.555,-188.679,313.817,0.0,2836,35.961,52.17
040614,CONSTELLATION ENE CORP,2022,,-160.0,46909.0,24440.0,4911,1369.0,5109.0
040636,AMPRIUS TECHNOLOGIES INC,2022,2.03,-17.332,83.171,4.409,3690,0.521,2.501
040645,LASER PHOTONICS CORP,2022,,-0.997,19.695,4.955,3540,0.345,0.488
040658,VESTAND INC,2022,0.0,-3.487,16.018,8.282,5812,1.237,8.393
040660,ACLARION INC,2022,1.068,-7.069,2.915,0.06,7372,0.0,0.0
040672,KNIGHTSCOPE INC,2022,8.449,-25.643,22.082,5.631,7380,2.875,7.863
040679,LUXURBAN HOTELS INC,2022,,-9.39,107.963,43.825,6513,14.7,85.815
040692,SMARTSTOP SELF STORAGE R INC,2022,0.0,18.821,1947.217,210.953,6798,2.639,1065.733
045070,MASSIMO GROUP,2022,,4.162,36.862,86.528,3790,6.379,0.659
040723,AMERICAN REBEL HOLDINGS INC,2022,0.747,-7.143,16.561,8.45,2540,1.595,0.985
040758,ZIMVIE INC,2022,62.691,-63.881,1642.056,913.862,3842,9.617,554.52
040833,AN2 THERAPEUTICS INC,2022,29.511,-40.956,102.56,0.0,2834,0.053,0.0
040849,EXPION360 INC,2022,0.278,-7.537,16.699,7.163,3690,1.036,3.519
040855,ECB BANCORP INC,2022,,2.72,1064.462,30.12,6020,55.0,119.0
041050,EMBECTA CORP,2022,66.9,223.6,1086.4,1129.5,3842,15.1,1635.0
041053,SHARPS TECHNOLOGY INC,2022,2.281,-4.64,11.84,0.0,3841,0.0,0.0
041059,ESAB CORP,2022,36.0,223.747,3754.015,2593.48,3540,18.664,1294.806
041076,SUNATION ENERGY INC,2022,,-10.352,74.695,27.522,3620,5.906,11.735
041082,STRAWBERRY FIELDS REIT INC,2022,0.0,1.852,547.0,93.618,6798,0.0,457.248
041083,BRIGHT GREEN CORP,2022,,-27.662,22.788,0.0,2833,0.392,3.686
041084,COREBRIDGE FINANCIAL INC,2022,,8149.0,364217.0,26679.0,6311,4600.0,13869.0
041111,DAKOTA GOLD CORP,2022,,-19.281,105.023,0.0,1040,0.0,0.0
041118,HILLEVAX INC,2022,48.408,-159.809,317.211,0.0,2836,0.037,36.361
041127,ONFOLIO HOLDINGS INC,2022,,-4.234,15.776,2.22,7370,2.527,0.0
041132,MAIA BIOTECHNOLOGY INC,2022,8.934,-15.769,12.022,0.0,2836,0.0,0.0
041153,LA ROSA HOLDINGS CORP,2022,,-2.321,3.881,26.204,6531,1.369,0.7
041176,BIOAFFINITY TECHNOLOGIES INC,2022,1.143,-8.154,12.182,0.005,2835,0.252,0.0
041201,PLAINS ACQUISITION CORP,2022,,15.728,818.034,43.511,6020,0.0,19.596
041225,PEPGEN INC,2022,54.077,-69.104,217.44,0.0,2836,5.553,18.981
041227,ACTELIS NETWORKS INC,2022,2.766,-10.982,14.819,8.831,3669,0.998,4.862
041234,EIGHTCO HOLDINGS INC,2022,,-47.258,58.601,31.821,6153,1.894,32.688
041241,HANOVER BANCORP INC,2022,,23.556,1840.058,77.301,6020,66.86,59.46
041270,HEARTSCIENCES INC,2022,2.461,-6.354,3.287,0.005,3845,0.53,1.036
041293,IVANHOE ELECTRIC INC,2022,5.04,-149.813,260.486,8.44,1000,0.706,26.321
041298,COPPER PROPERTY CTL PASS T T,2022,,87.508,1299.948,108.395,6512,0.0,37.676
041309,SHUTTLE PHARMACEUTICAL H INC,2022,1.488,-3.028,8.654,0.0,2834,0.748,0.0
041366,ENHABIT INC,2022,0.0,-40.4,1526.8,1071.1,8082,37.1,588.1
041416,FTAI INFRASTRUCTURE INC,2022,,-153.584,2478.399,261.966,4400,7.045,1293.304
041420,M-TRON INDUSTRIES INC,2022,2.006,1.798,19.273,31.845,3679,0.071,0.076
041426,TREASURE GLOBAL INC,2022,0.267,-11.746,2.704,79.675,7310,16.876,0.079
041448,LIPELLA PHARMACEUTICALS INC,2022,2.548,-2.598,5.95,0.184,2836,0.333,0.096
041459,FIRSTSUN CAP BANCORP,2022,,59.182,7430.322,356.383,,685.961,106.147
041468,HEMPACCO CO INC,2022,0.0,-7.004,9.482,3.967,2111,0.285,0.385
041474,NEWTON GOLF COMPANY INC,2022,0.073,-3.505,0.71,0.19,3949,0.938,0.006
041505,LONGDUODUO CO LTD,2022,,-7.517,0.611,3.238,8090,0.178,0.003
041522,THIRD HARMONIC BIO INC,2022,24.407,-35.155,298.675,0.0,2836,0.385,3.954
041538,GENELUX CORP,2022,9.078,-5.207,5.531,11.068,2836,16.665,9.688
041539,XPERI INC,2022,216.355,-757.484,736.911,502.26,7372,17.195,92.666
041545,STRIVE INC,2022,,-0.645,0.373,0.343,7311,0.0,0.0
041615,PRIME MEDICINE INC,2022,86.725,-121.821,360.314,0.0,2836,11.694,17.051
041616,CADRENAL THERAPEUT INC,2022,0.373,-6.714,0.778,0.0,2836,0.066,0.574
041621,NXU INC,2022,9.648,-70.681,7.038,0.0,3711,0.501,11.469
041623,BLUEROCK HOMES TRST INC,2022,0.0,-1.0,658.893,34.144,6798,1.519,151.672
041636,CALIBERCOS INC,2022,,2.02,278.834,83.956,6282,102.981,67.347
041640,MOBILEYE GLOBAL INC,2022,789.0,-82.0,15441.0,1869.0,7372,13.0,45.0
041684,ACRIVON THERAPEUTICS INC,2022,23.949,-31.167,181.226,0.0,2834,0.726,4.235
041685,GAXOS.AI INC,2022,0.824,-1.421,0.941,0.0,7372,0.0,0.0
041686,SNAIL INC,2022,2.956,0.948,72.773,74.444,7372,15.875,6.153
041687,DEFI DEVELOPMENT CORP,2022,0.427,-1.262,1.337,2.151,6163,0.046,0.067
041688,ADAMAS ONE CORP,2022,0.22,-11.068,7.988,1.789,3911,8.441,0.0
041716,RXO INC,2022,,92.0,2031.0,4796.0,4731,52.0,565.0
041733,TRIO PETROLEUM CORP,2022,,-3.8,9.489,0.0,1311,5.429,0.0
041755,OAKWORTH CAPITAL INC,2022,,11.499,1337.449,58.263,6021,0.0,46.718
041768,ASP ISOTOPES INC,2022,1.274,-4.945,12.496,0.0,2810,0.08,0.742
041782,SKYWARD SPECIALTY INS GP INC,2022,,39.396,2363.439,636.405,6331,0.0,137.225
041797,TXO ENERGY PARTNERS LP,2022,,-7.668,924.632,246.397,1311,0.0,120.1
041799,BKV CORP,2022,,410.142,2702.573,1030.522,1311,202.001,527.036
041818,GE HEALTHCARE TECHNOLOGI INC,2022,1026.0,1916.0,27539.0,18341.0,3845,119.0,8516.0
041835,MASTERBRAND INC,2022,,155.4,2529.4,3275.5,2430,31.4,1002.2
041878,COYA THERAPEUTICS INC,2022,4.937,-12.245,8.396,0.0,2836,0.0,12.966
041885,MDB CAPITAL HOLDINGS LLC,2022,0.348,-5.314,25.701,1.219,6211,0.0,1.423
041897,KENVUE INC,2022,375.0,2087.0,27316.0,14950.0,2840,35.0,81.0
041901,VITESSE ENERGY INC,2022,,118.903,660.484,300.07,1311,0.0,48.0
041916,MINERALYS THERAPEUTICS INC,2022,26.25,-29.799,114.442,0.0,2836,0.0,0.0
041936,BULLFROG AI HOLDINGS INC,2022,0.609,-2.802,0.08,0.01,7372,1.578,0.0
041953,NEURAXIS INC,2022,0.226,-4.78,1.481,2.685,3841,0.522,0.077
041957,ISPIRE TECHNOLOGY INC,2022,,-1.874,100.735,88.095,2111,0.348,0.0
041958,GLOBAL INTERACTIVE TECHN INC,2022,0.161,-6.24,6.078,0.889,7370,1.047,3.551
041981,ATLAS ENERGY SOLUTIONS INC,2022,,217.006,750.999,482.724,1389,24.881,147.817
041982,VOCODIA HOLDINGS CORP,2022,14.261,-20.755,4.912,0.659,7372,1.114,0.34
041996,NEXTPOWER INC,2022,21.619,118.887,1419.68,1902.137,3690,1.894,148.647
042033,ATMUS FILTRATION TECHNLS INC,2022,38.5,170.1,879.4,1562.1,3714,9.4,23.9
042214,UNUSUAL MACHINES INC,2022,0.092,-1.243,3.33,0.0,3728,0.0,0.0
042220,MANGOCEUTICALS INC,2022,,-1.998,1.003,0.009,2834,0.224,0.129
042243,STAR HOLDINGS,2022,,-36.348,1005.371,124.077,6510,0.0,2.006
042284,CRANE NXT CO,2022,33.9,204.9,2129.4,1339.9,3580,307.1,574.1
042305,RUBBER LEAF INC,2022,,0.757,18.755,10.648,3060,3.778,0.0
042847,INTERACTIVE STRENGTH INC,2022,19.96,-58.225,24.447,0.681,3949,11.084,0.009
042848,US GOLDMINING INC,2022,,-1.739,0.23,0.0,1000,0.678,0.0
042856,KODIAK GAS SERVICES INC,2022,,106.265,3205.54,707.913,1389,3.09,2726.773
042890,60 DEGREES PHARMACEUTICA INC,2022,0.526,-6.182,1.297,0.511,2834,19.775,1.27
042891,CHEETAH NET SUPLY CN SER INC,2022,,0.817,14.719,55.153,5010,11.577,0.678
042892,ACELYRIN INC,2022,55.632,-64.772,319.923,0.0,2836,0.0,0.0
042893,PELTHOS THERAPEUTICS INC,2022,0.392,-2.459,0.055,0.0,2836,0.436,0.0
042910,SYRA HEALTH CORP,2022,,-2.118,2.32,5.618,7363,0.872,0.063
042945,MONOGRAM TECHNOLOGIES INC,2022,4.973,-13.691,13.69,0.0,3842,0.118,0.492
042950,KNIFE RIVER CORP,2022,,116.22,2294.319,2534.729,1400,251.421,479.539
042971,MAISON SOLUTIONS INC,2022,,1.252,34.584,55.399,5411,2.282,25.273
042984,AZITRA INC,2022,6.098,-10.68,7.167,0.284,2836,0.287,7.441
042987,BRANCHOUT FOOD INC,2022,,-4.643,3.264,0.752,2090,7.401,0.034
043009,SR BANCORP INC,2022,,1.871,648.631,14.783,6036,0.0,0.0
043023,CAVA GROUP INC,2022,0.0,-58.987,583.883,564.119,5812,29.539,285.194
043026,FORTREA HOLDINGS INC,2022,,192.9,4287.9,3096.1,8731,23.3,40.1
043057,PHINIA INC,2022,104.0,262.0,4074.0,3348.0,3714,112.0,1016.0
043059,GEN RESTAURANT GROUP INC,2022,0.0,10.281,138.878,163.729,5812,14.769,106.873
043100,SURF AIR MOBILITY INC,2022,,-74.362,13.697,20.274,4512,21.5,37.959
043091,APOGEE THERAPEUTICS INC,2022,27.786,-39.785,152.055,0.0,2836,0.0,0.0
043120,GAMER PAKISTAN INC,2022,,-0.312,0.258,0.0,7900,0.0,0.0
043128,LQR HOUSE INC,2022,,-1.842,2.63,0.601,7311,0.0,0.0
043134,NORTHANN CORP,2022,1.469,0.929,14.409,20.958,3089,7.007,0.447
043137,TURNSTONE BIOLOGICS CORP,2022,86.703,-30.834,114.938,73.3,2836,1.961,3.205
043152,CENTRAL PLAINS BANCSHARS INC,2022,,1.646,437.792,18.421,6035,0.0,0.437
043159,INNO HOLDINGS INC,2022,,-1.009,3.652,4.503,3448,0.869,0.509
043186,MIRA PHARMACEUTICALS INC,2022,2.352,-7.058,0.858,0.0,2834,0.407,0.084
043190,RICHTECH ROBOTICS INC,2022,1.772,-0.507,3.938,6.049,3580,0.108,0.279
043191,INSPIRE VETERINARY PRTNS INC,2022,,-4.912,20.186,9.835,8060,5.54,18.071
043197,VERALTO CORP,2022,217.0,845.0,4825.0,4870.0,3826,32.0,91.0
043198,NCR ATLEOS CORP,2022,64.0,108.0,5772.0,4131.0,7389,143.0,776.0
043210,NB BANCORP INC,2022,,30.065,3592.335,128.717,6020,293.075,11.056
043211,REALPHA TECH CORP,2022,,-5.453,21.093,0.419,7372,7.072,0.247
043236,WK KELLOGG CO,2022,25.0,-25.0,1436.0,2695.0,2040,3.0,5.0
043279,BLOCKCHAIN DIGITAL INFRA INC,2022,,-6.674,0.454,0.078,7370,1.449,5.917
043284,PODCASTONE INC,2022,0.312,-6.967,28.227,34.645,7370,7.155,0.0
043287,NEUMORA THERAPEUTICS INC,2022,104.749,-130.904,426.234,0.0,2834,3.37,5.072
043288,KLAVIYO INC,2022,104.077,-49.193,629.079,472.748,7370,14.864,47.544
043289,RAYZEBIO INC,2022,61.177,-68.6,324.776,0.0,2836,1.144,9.425
043316,MAPLEBEAR INC,2022,518.0,428.0,3669.0,2551.0,5960,13.0,36.0
043360,VESTIS CORP,2022,,141.679,3133.012,2687.005,7200,41.381,140.8
043385,LEXEO THERAPEUTICS INC,2022,49.162,-59.277,97.076,0.654,2836,2.834,10.648
043386,PMGC HOLDINGS INC,2022,0.229,-1.8,1.892,0.766,2844,0.111,0.173
043421,GUARDIAN PHARMACY SERVIS INC,2022,,35.421,256.114,908.909,8000,16.342,46.642
043435,SHIMMICK CORP,2022,,3.76,446.799,664.158,1600,8.08,14.442
043442,KAIROS PHARMA LTD,2022,0.087,-1.05,1.036,0.0,2836,0.0,0.582
043457,NAKAMOTO INC,2022,,-2.541,0.947,3.787,8093,0.153,0.238
043507,MACH NATURAL RESOURCES LP,2022,,516.841,887.441,937.414,1311,10.767,88.942
043515,WAYSTAR HOLDING CORP,2022,32.807,-51.455,4694.392,704.874,7370,22.757,2238.629
043521,NET LEASE OFFICE PROPERTIES,2022,,15.779,1462.201,156.214,6798,3.785,277.047
043541,IMPACT BIOMEDICAL INC,2022,1.226,-7.051,46.497,0.05,2836,9.991,0.0
043555,CARGO THERAPEUTICS INC,2022,29.373,-40.951,10.243,0.0,2836,22.26,1.092
043560,PERFECT MOMENT LTD,2022,,-10.305,9.821,23.438,2300,11.095,0.008
043574,FIBROBIOLOGICS INC,2022,1.147,-5.121,4.824,0.0,2836,5.777,1.747
043588,ARMLOGI HOLDING CORP,2022,,1.981,61.052,56.03,4731,7.748,34.311
043589,UL SOLUTIONS INC,2022,,293.0,2720.0,2520.0,8734,42.0,618.0
045081,SERVE ROBOTICS INC,2022,13.566,-21.855,8.544,0.108,4210,3.215,3.078
043651,WORTHINGTON STEEL INC,2022,,87.055,1764.365,3607.687,3310,28.739,71.656
043674,CLEANCORE SOLUTIONS INC,2022,,-0.541,1.764,2.648,3580,7.523,0.0
043758,OS THERAPIES INC,2022,3.291,-6.255,0.509,0.0,2836,0.0,10.347
043784,SMITH DOUGLAS HOMES CORP,2022,,140.444,223.372,755.353,1531,,17.092
043792,METAGENOMI THERAPEUTICS INC,2022,43.139,-43.593,414.486,17.2,2836,1.515,17.056
043837,ALTO NEUROSCIENCE INC,2022,23.688,-27.71,50.854,0.0,2834,0.283,9.588
043843,KYVERNA THERAPEUTICS INC,2022,28.402,-28.893,66.924,7.025,2836,2.277,8.287
043849,PALMER SQUARE CAPTAL BDC INC,2022,,-74.482,1057.453,74.5,6797,0.0,641.309
043858,CG ONCOLOGY INC,2022,29.029,-35.443,147.747,0.191,2836,9.155,6.789
043859,HIGH ROLLER TECHNOLOGIES INC,2022,1.09,-3.058,10.837,18.492,7990,0.051,0.022
043861,ARRIVENT BIOPHARMA INC,2022,30.433,-36.906,182.833,0.0,2836,0.128,0.011
043884,NUVEEN CHURCHILL DI LEN CORP,2022,,17.286,1253.959,82.453,6797,0.0,699.772
043888,FRACTYL HEALTH INC,2022,34.354,-46.453,60.956,0.0,3845,1.25,18.632
043915,FLY-E GROUP INC,2022,,1.379,17.265,21.775,3751,2.249,9.702
043928,TELOMIR PHARMACEUTICALS INC,2022,0.833,-0.854,0.049,0.0,2834,0.0,0.0
043931,EXOZYMES INC,2022,0.377,-1.396,2.686,0.0,2836,0.145,0.464
043935,HEALTHY CHOICE WELLNESS CORP,2022,0.0,-3.323,33.154,29.01,5411,2.765,10.42
045020,WETOUCH TECHNOLOGY INC,2022,0.085,8.73,73.106,37.923,3679,1.663,0.0
045094,ASTERA LABS INC,2022,73.711,-58.345,211.731,79.872,3674,1.597,0.361
045096,FIFTH DISTRICT BANCORP INC,2022,,2.91,473.428,15.352,6035,0.0,0.0
045097,REDDIT INC,2022,365.164,-158.55,1599.711,666.701,7370,7.802,11.69
045151,CONTINEUM THERAPEUTICS INC,2022,16.894,-24.253,50.636,0.0,2834,5.058,0.791
045157,BOUNDLESS BIO INC,2022,37.159,-45.901,76.829,0.0,2836,2.338,2.845
045158,NANO NUCLEAR ENERGY INC,2022,,,2.247,,3443,0.0,0.0
045167,SOLVENTUM CORP,2022,767.0,1343.0,13594.0,8130.0,3842,27.0,68.0
045169,GE VERNOVA INC,2022,979.0,-2736.0,44471.0,29654.0,3510,320.0,848.0
045223,IBOTTA INC,2022,49.164,-54.861,195.079,210.702,7310,1.623,64.353
045232,CENTURI HOLDINGS INC,2022,,-168.145,2453.856,2760.327,1623,70.448,1263.36
045238,PACS GROUP INC,2022,,150.496,2461.891,2421.994,8051,182.429,1743.121
045265,LOAR HOLDINGS INC,2022,4.204,-2.469,994.521,239.434,3728,6.018,490.426
045281,RUBRIK INC,2022,175.057,-277.746,769.183,599.819,7372,9.696,206.347
045319,PROFICIENT AUTO LGISTICS INC,2022,,10.399,38.939,130.16,4210,2.157,10.612
045320,SILVACO GROUP INC,2022,12.447,-3.928,38.718,46.474,7372,2.966,1.427
045327,BOWHEAD SPECIALTY HOLDGS INC,2022,,11.256,565.207,187.602,6331,0.0,1.2
045332,IP STRATEGY HOLDINGS INC,2022,,-12.268,27.959,8.31,2085,15.336,11.327
045373,KAYNE ANDERSON BDC INC,2022,,45.765,1194.394,74.829,6797,0.0,571.591
045388,INHIBRX BIOSCIENCES INC,2022,101.603,-115.325,16.645,1.315,2836,1.86,3.173
045390,ACTUATE THERAPEUTICS INC,2022,16.387,-20.159,20.483,0.0,2836,0.0,0.0
045397,SEAPORT ENTERTAINMENT GR INC,2022,,-111.277,1314.515,119.046,7990,0.0,190.53
045412,RAPPORT THERAPEUTICS INC,2022,9.115,-10.652,31.603,0.0,2836,0.0,10.435
045445,LANDBRIDGE CO LLC,2022,,-6.361,276.02,51.777,6792,11.693,45.917
045446,FB BANCORP INC,2022,,2.11,1007.267,66.351,6036,10.9,29.382
045447,ALUMIS INC,2022,101.304,-111.93,108.168,0.0,2836,1.31,0.469
045458,GRAIL INC,2022,329.576,-5399.098,4937.986,55.55,2835,13.335,82.675
045462,TEMPUS AI INC,2022,162.251,-289.811,631.364,320.668,8071,6.358,426.671
045511,REVELYST INC,2022,36.652,-336.661,1950.526,1339.378,3949,14.01,97.105
045551,SERVICETITAN INC,2022,158.87,-269.523,1600.388,467.734,7370,9.769,243.353
045655,TEN HOLDINGS INC,2022,,-7.663,4.218,4.807,7389,0.056,0.637
045686,CALLAN JMB INC,2022,,6.221,15.251,22.767,4700,0.282,0.129
045710,FLOWCO HOLDINGS INC,2022,,32.729,366.211,148.609,3533,1.742,221.425
045711,MAZE THERAPEUTICS INC,2022,88.192,-114.94,149.957,0.0,2834,4.324,27.731
045722,METSERA INC,2022,,,14.98,,2836,0.0,15.18
